facility_id,facility_name,address,city,state,zip_code,county_name,phone_number,measure_id,measure_name,compared_to_national,denominator,score,lower_estimate,higher_estimate,footnote,start_date,end_date
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,184,2.7,1.6,4.4,,04/01/2017,10/02/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,298,14,11.5,17.0,,07/01/2017,12/01/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,164,1.9,1.1,3.5,,07/01/2017,12/01/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,439,7.8,6.1,9.8,,07/01/2017,12/01/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,658,8.7,7.0,10.7,,07/01/2017,12/01/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,981,17,15.0,18.9,,07/01/2017,12/01/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,408,13.9,11.7,16.7,,07/01/2017,12/01/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_03,Pressure ulcer rate,Worse Than the National Rate,9255,3.25,2.74,3.76,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,125,176.43,137.31,215.56,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,10455,0.30,0.14,0.46,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,9080,0.11,0.04,0.17,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_09,Perioperative hemorrhage or hematoma rate,No Different Than the National Rate,2480,2.49,1.28,3.69,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,944,2.40,1.36,3.44,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,639,2.80,0,6.35,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Worse Than the National Rate,2713,7.46,5.62,9.31,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,936,4.81,2.18,7.44,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,616,0.79,0.09,1.49,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,2116,1.20,0.16,2.25,,07/01/2018,12/31/2019
330286,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,1000 MONTAUK HIGHWAY,WEST ISLIP,NY,11795,SUFFOLK,(631) 376-3000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Worse Than the National Value,Not Applicable,1.96,1.7,2.23,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,640,2.4,1.7,3.5,,04/01/2017,10/02/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,MORT_30_AMI,Death rate for heart attack patients,Better Than the National Rate,523,9.3,7.7,11.2,,07/01/2017,12/01/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,139,1.8,0.9,3.6,,07/01/2017,12/01/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,431,6.6,5.1,8.4,,07/01/2017,12/01/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,1254,7.8,6.6,9.2,,07/01/2017,12/01/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,1322,13.7,12.3,15.3,,07/01/2017,12/01/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,MORT_30_STK,Death rate for stroke patients,Better Than the National Rate,727,11.1,9.5,13.0,,07/01/2017,12/01/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,15675,0.77,0.4,1.14,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,258,192.80,158.24,227.36,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,19962,0.20,0.07,0.34,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,16476,0.10,0.04,0.16,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_09,Perioperative hemorrhage or hematoma rate,No Different Than the National Rate,5210,2.29,1.3,3.28,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,2130,1.35,0.39,2.3,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_11,Postoperative respiratory failure rate,Worse Than the National Rate,1668,8.00,5.26,10.74,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,5711,3.97,2.57,5.36,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,2131,5.93,3.74,8.12,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,1202,0.87,0.2,1.54,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,3647,1.68,0.8,2.56,,07/01/2018,12/31/2019
330393,SUNY/STONY BROOK UNIVERSITY HOSPITAL,HEALTH SCIENCES CENTER SUNY,STONY BROOK,NY,11794,SUFFOLK,(631) 444-4000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Worse Than the National Value,Not Applicable,1.21,1.01,1.42,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,105,1.9,1.0,3.2,,04/01/2017,10/02/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,160,11.5,9.1,14.3,,07/01/2017,12/01/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2017,12/01/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,277,6.9,5.2,9.0,,07/01/2017,12/01/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,MORT_30_HF,Death rate for heart failure patients,Better Than the National Rate,484,8.4,6.7,10.4,,07/01/2017,12/01/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,365,13.3,10.9,16.1,,07/01/2017,12/01/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,149,13.4,10.4,17.0,,07/01/2017,12/01/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_03,Pressure ulcer rate,Worse Than the National Rate,5690,1.39,0.75,2.03,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,41,156.41,109.28,203.55,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,7140,0.18,0.01,0.35,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_08,In-hospital fall with hip fracture rate,No Different Than the National Rate,5775,0.10,0.03,0.17,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_09,Perioperative hemorrhage or hematoma rate,No Different Than the National Rate,929,3.39,1.94,4.84,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,322,1.34,0.13,2.56,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,273,6.63,2.45,10.8,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,1006,2.19,0.00,4.58,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,310,5.26,2.11,8.41,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,322,0.82,0.11,1.53,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,1103,1.51,0.34,2.68,,07/01/2018,12/31/2019
330401,ST CATHERINE OF SIENA HOSPITAL,50 ROUTE 25A,SMITHTOWN,NY,11787,SUFFOLK,(631) 862-3000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1.23,0.9,1.56,,07/01/2018,12/31/2019
